data,mes,dia_semana,maquina,tipo_maquina,turno,operador,producao,capacidade_maxima,tempo_parado_min,motivo_parada,temperatura_celsius,eficiencia,status,producao_normalizada,mes_num
2025-05-08,May 2025,Thursday,M5,Solda Robotica,Manhã,Ana Souza,119.0,120,0.0,Sem parada,67.7,0.9916666666666667,Ótimo,0.16783216783216784,5
2025-04-15,April 2025,Tuesday,M2,Fresadora,Noite,Ana Souza,170.0,180,0.0,Sem parada,89.0,0.9444444444444444,Ótimo,0.5244755244755245,4
2025-04-18,April 2025,Friday,M4,Injetora,Noite,Carlos Silva,175.0,200,0.0,Sem parada,93.2,0.875,Ótimo,0.5594405594405595,4
2025-02-13,February 2025,Thursday,M2,Fresadora,Noite,Carlos Silva,161.0,180,0.0,Sem parada,89.4,0.8944444444444445,Ótimo,0.46153846153846156,2
2025-04-01,April 2025,Tuesday,M4,Injetora,Noite,Pedro Santos,180.0,200,57.0,Setup de máquina,93.3,0.9,Ótimo,0.5944055944055944,4
2025-03-03,March 2025,Monday,M3,Prensa Hidráulica,Noite,Maria Lima,135.0,140,15.0,Falha mecânica,90.0,0.9642857142857143,Ótimo,0.27972027972027974,3
2025-02-06,February 2025,Thursday,M4,Injetora,Manhã,Pedro Santos,200.0,200,0.0,Sem parada,95.1,1.0,Ótimo,0.7342657342657343,2
2025-02-18,February 2025,Tuesday,M1,Torno CNC,Tarde,Pedro Santos,140.0,160,58.0,Setup de máquina,85.7,0.875,Ótimo,0.3146853146853147,2
2025-01-30,January 2025,Thursday,M2,Fresadora,Noite,Pedro Santos,175.0,180,0.0,Sem parada,93.3,0.9722222222222222,Ótimo,0.5594405594405595,1
2025-01-02,January 2025,Thursday,M2,Fresadora,Tarde,Pedro Santos,160.0,180,0.0,Sem parada,86.0,0.8888888888888888,Ótimo,0.45454545454545453,1
2025-03-05,March 2025,Wednesday,M4,Injetora,Manhã,João Pereira,192.0,200,0.0,Sem parada,90.6,0.96,Ótimo,0.6783216783216783,3
2025-01-03,January 2025,Friday,M2,Fresadora,Noite,João Pereira,185.0,180,0.0,Sem parada,92.7,1.0,Ótimo,0.6293706293706294,1
2025-03-26,March 2025,Wednesday,M1,Torno CNC,Noite,Maria Lima,136.0,160,0.0,Sem parada,67.1,0.85,Ótimo,0.2867132867132867,3
2025-03-19,March 2025,Wednesday,M1,Torno CNC,Noite,Ana Souza,164.0,160,0.0,Sem parada,73.5,1.0,Ótimo,0.4825174825174825,3
2025-06-12,June 2025,Thursday,M1,Torno CNC,Manhã,Carlos Silva,156.0,160,0.0,Sem parada,62.0,0.975,Ótimo,0.42657342657342656,6
2025-02-07,February 2025,Friday,M1,Torno CNC,Noite,Maria Lima,173.0,160,0.0,Sem parada,67.6,1.0,Ótimo,0.5454545454545454,2
2025-03-27,March 2025,Thursday,M2,Fresadora,Noite,Maria Lima,178.0,180,0.0,Sem parada,75.6,0.9888888888888889,Ótimo,0.5804195804195804,3
2025-02-19,February 2025,Wednesday,M5,Solda Robotica,Manhã,Carlos Silva,129.0,120,0.0,Sem parada,67.5,1.0,Ótimo,0.23776223776223776,2
2025-03-12,March 2025,Wednesday,M3,Prensa Hidráulica,Noite,Pedro Santos,156.0,140,0.0,Sem parada,93.2,1.0,Ótimo,0.42657342657342656,3
2025-04-09,April 2025,Wednesday,M5,Solda Robotica,Manhã,Pedro Santos,113.0,120,28.0,Manutenção preventiva,72.7,0.9416666666666667,Ótimo,0.1258741258741259,4
2025-04-22,April 2025,Tuesday,M5,Solda Robotica,Noite,Pedro Santos,121.0,120,0.0,Sem parada,70.3,1.0,Ótimo,0.18181818181818182,4
2025-01-23,January 2025,Thursday,M2,Fresadora,Noite,Pedro Santos,179.0,180,0.0,Sem parada,92.4,0.9944444444444445,Ótimo,0.5874125874125874,1
2025-05-13,May 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Ana Souza,157.0,140,0.0,Sem parada,88.6,1.0,Ótimo,0.43356643356643354,5
2025-04-16,April 2025,Wednesday,M1,Torno CNC,Noite,Maria Lima,143.0,160,0.0,Sem parada,76.8,0.89375,Ótimo,0.3356643356643357,4
2025-03-14,March 2025,Friday,M2,Fresadora,Tarde,Carlos Silva,157.0,180,0.0,Sem parada,82.4,0.8722222222222222,Ótimo,0.43356643356643354,3
2025-06-27,June 2025,Friday,M4,Injetora,Noite,Carlos Silva,216.0,200,0.0,Sem parada,87.9,1.0,Ótimo,0.8461538461538461,6
2025-02-14,February 2025,Friday,M4,Injetora,Manhã,João Pereira,174.0,200,0.0,Sem parada,98.8,0.87,Ótimo,0.5524475524475524,2
2025-01-15,January 2025,Wednesday,M2,Fresadora,Tarde,João Pereira,187.0,180,0.0,Sem parada,84.0,1.0,Ótimo,0.6433566433566433,1
2025-04-01,April 2025,Tuesday,M1,Torno CNC,Tarde,Maria Lima,146.0,160,0.0,Sem parada,76.2,0.9125,Ótimo,0.35664335664335667,4
2025-03-20,March 2025,Thursday,M5,Solda Robotica,Tarde,Maria Lima,126.0,120,0.0,Sem parada,79.5,1.0,Ótimo,0.21678321678321677,3
2025-05-02,May 2025,Friday,M3,Prensa Hidráulica,Manhã,João Pereira,140.0,140,0.0,Sem parada,97.1,1.0,Ótimo,0.3146853146853147,5
2025-02-27,February 2025,Thursday,M4,Injetora,Tarde,Carlos Silva,205.0,200,0.0,Sem parada,99.2,1.0,Ótimo,0.7692307692307693,2
2025-03-05,March 2025,Wednesday,M4,Injetora,Tarde,Pedro Santos,197.0,200,0.0,Sem parada,103.6,0.985,Ótimo,0.7132867132867133,3
2025-05-21,May 2025,Wednesday,M4,Injetora,Noite,Pedro Santos,193.0,200,0.0,Sem parada,100.8,0.965,Ótimo,0.6853146853146853,5
2025-02-21,February 2025,Friday,M5,Solda Robotica,Noite,João Pereira,114.0,120,43.0,Manutenção preventiva,73.5,0.95,Ótimo,0.13286713286713286,2
2025-06-23,June 2025,Monday,M1,Torno CNC,Manhã,Não informado,166.0,160,0.0,Sem parada,79.2,1.0,Ótimo,0.4965034965034965,6
2025-01-02,January 2025,Thursday,M1,Torno CNC,Noite,Ana Souza,170.0,160,0.0,Sem parada,108.9,1.0,Ótimo,0.5244755244755245,1
2025-01-13,January 2025,Monday,M3,Prensa Hidráulica,Tarde,João Pereira,122.0,140,0.0,Sem parada,87.6,0.8714285714285714,Ótimo,0.1888111888111888,1
2025-05-06,May 2025,Tuesday,M4,Injetora,Noite,Ana Souza,199.0,200,0.0,Sem parada,94.3,0.995,Ótimo,0.7272727272727273,5
2025-04-30,April 2025,Wednesday,M2,Fresadora,Tarde,Ana Souza,184.0,180,0.0,Sem parada,89.6,1.0,Ótimo,0.6223776223776224,4
2025-06-26,June 2025,Thursday,M5,Solda Robotica,Tarde,Carlos Silva,120.0,120,0.0,Sem parada,60.2,1.0,Ótimo,0.17482517482517482,6
2025-03-27,March 2025,Thursday,M5,Solda Robotica,Manhã,Pedro Santos,129.0,120,0.0,Sem parada,66.6,1.0,Ótimo,0.23776223776223776,3
2025-04-02,April 2025,Wednesday,M2,Fresadora,Noite,Pedro Santos,179.0,180,0.0,Sem parada,86.4,0.9944444444444445,Ótimo,0.5874125874125874,4
2025-06-26,June 2025,Thursday,M4,Injetora,Manhã,João Pereira,184.0,200,0.0,Sem parada,89.9,0.92,Ótimo,0.6223776223776224,6
2025-01-17,January 2025,Friday,M4,Injetora,Tarde,Maria Lima,186.0,200,0.0,Sem parada,92.0,0.93,Ótimo,0.6363636363636364,1
2025-04-16,April 2025,Wednesday,M5,Solda Robotica,Noite,Carlos Silva,126.0,120,0.0,Sem parada,72.3,1.0,Ótimo,0.21678321678321677,4
2025-04-03,April 2025,Thursday,M1,Torno CNC,Noite,Pedro Santos,172.0,160,0.0,Sem parada,77.6,1.0,Ótimo,0.5384615384615384,4
2025-06-26,June 2025,Thursday,M1,Torno CNC,Manhã,Maria Lima,158.0,160,0.0,Sem parada,73.4,0.9875,Ótimo,0.4405594405594406,6
2025-05-30,May 2025,Friday,M1,Torno CNC,Manhã,Carlos Silva,175.0,160,0.0,Sem parada,69.1,1.0,Ótimo,0.5594405594405595,5
2025-02-26,February 2025,Wednesday,M3,Prensa Hidráulica,Manhã,João Pereira,131.0,140,0.0,Sem parada,94.5,0.9357142857142857,Ótimo,0.2517482517482518,2
2025-01-17,January 2025,Friday,M1,Torno CNC,Manhã,Carlos Silva,166.0,160,0.0,Sem parada,82.7,1.0,Ótimo,0.4965034965034965,1
2025-01-29,January 2025,Wednesday,M1,Torno CNC,Tarde,Carlos Silva,171.0,160,0.0,Sem parada,51.8,1.0,Ótimo,0.5314685314685315,1
2025-02-17,February 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,156.0,160,0.0,Sem parada,71.6,0.975,Ótimo,0.42657342657342656,2
2025-06-03,June 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,122.0,140,0.0,Sem parada,97.5,0.8714285714285714,Ótimo,0.1888111888111888,6
2025-06-04,June 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Ana Souza,163.0,140,0.0,Sem parada,84.9,1.0,Ótimo,0.4755244755244755,6
2025-05-30,May 2025,Friday,M2,Fresadora,Noite,Pedro Santos,164.0,180,0.0,Sem parada,88.8,0.9111111111111111,Ótimo,0.4825174825174825,5
2025-05-28,May 2025,Wednesday,M5,Solda Robotica,Manhã,Carlos Silva,110.0,120,0.0,Sem parada,66.2,0.9166666666666666,Ótimo,0.1048951048951049,5
2025-02-18,February 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Maria Lima,134.0,140,0.0,Sem parada,97.9,0.9571428571428572,Ótimo,0.2727272727272727,2
2025-06-27,June 2025,Friday,M5,Solda Robotica,Noite,João Pereira,110.0,120,0.0,Sem parada,68.4,0.9166666666666666,Ótimo,0.1048951048951049,6
2025-04-10,April 2025,Thursday,M2,Fresadora,Tarde,Pedro Santos,149.0,180,36.0,Falha mecânica,77.7,0.8277777777777777,Normal,0.3776223776223776,4
2025-02-13,February 2025,Thursday,M4,Injetora,Noite,Pedro Santos,179.0,200,0.0,Sem parada,102.2,0.895,Ótimo,0.5874125874125874,2
2025-01-15,January 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,140.0,140,43.0,Falta de insumo,90.1,1.0,Ótimo,0.3146853146853147,1
2025-04-25,April 2025,Friday,M5,Solda Robotica,Tarde,Pedro Santos,110.0,120,25.0,Manutenção preventiva,69.8,0.9166666666666666,Ótimo,0.1048951048951049,4
2025-04-22,April 2025,Tuesday,M4,Injetora,Tarde,João Pereira,170.0,200,0.0,Sem parada,90.4,0.85,Ótimo,0.5244755244755245,4
2025-01-02,January 2025,Thursday,M1,Torno CNC,Tarde,João Pereira,142.0,160,53.0,Falha mecânica,69.7,0.8875,Ótimo,0.32867132867132864,1
2025-05-23,May 2025,Friday,M2,Fresadora,Noite,Pedro Santos,161.0,180,0.0,Sem parada,93.5,0.8944444444444445,Ótimo,0.46153846153846156,5
2025-04-10,April 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,137.0,140,0.0,Sem parada,97.4,0.9785714285714285,Ótimo,0.2937062937062937,4
2025-06-27,June 2025,Friday,M1,Torno CNC,Tarde,João Pereira,149.0,160,0.0,Sem parada,75.5,0.93125,Ótimo,0.3776223776223776,6
2025-02-20,February 2025,Thursday,M3,Prensa Hidráulica,Manhã,Carlos Silva,135.0,140,40.0,Setup de máquina,90.3,0.9642857142857143,Ótimo,0.27972027972027974,2
2025-05-23,May 2025,Friday,M4,Injetora,Manhã,Ana Souza,203.0,200,0.0,Sem parada,93.8,1.0,Ótimo,0.7552447552447552,5
2025-03-03,March 2025,Monday,M5,Solda Robotica,Tarde,João Pereira,101.0,120,37.0,Falha mecânica,68.5,0.8416666666666667,Normal,0.04195804195804196,3
2025-05-28,May 2025,Wednesday,M1,Torno CNC,Manhã,Ana Souza,170.0,160,0.0,Sem parada,73.2,1.0,Ótimo,0.5244755244755245,5
2025-04-04,April 2025,Friday,M5,Solda Robotica,Noite,Pedro Santos,115.0,120,16.0,Manutenção preventiva,61.2,0.9583333333333334,Ótimo,0.13986013986013987,4
2025-05-30,May 2025,Friday,M3,Prensa Hidráulica,Manhã,Pedro Santos,155.0,140,0.0,Sem parada,93.5,1.0,Ótimo,0.4195804195804196,5
2025-05-21,May 2025,Wednesday,M2,Fresadora,Tarde,Ana Souza,195.0,180,0.0,Sem parada,82.6,1.0,Ótimo,0.6993006993006993,5
2025-03-31,March 2025,Monday,M5,Solda Robotica,Noite,João Pereira,118.0,120,0.0,Sem parada,67.6,0.9833333333333333,Ótimo,0.16083916083916083,3
2025-06-19,June 2025,Thursday,M2,Fresadora,Noite,Pedro Santos,172.0,180,0.0,Sem parada,84.1,0.9555555555555556,Ótimo,0.5384615384615384,6
2025-01-27,January 2025,Monday,M5,Solda Robotica,Tarde,Carlos Silva,100.0,120,0.0,Sem parada,65.0,0.8333333333333334,Normal,0.03496503496503497,1
2025-03-17,March 2025,Monday,M1,Torno CNC,Noite,Ana Souza,129.0,160,0.0,Sem parada,70.0,0.80625,Normal,0.23776223776223776,3
2025-05-28,May 2025,Wednesday,M1,Torno CNC,Tarde,Carlos Silva,122.0,160,0.0,Sem parada,73.1,0.7625,Normal,0.1888111888111888,5
2025-01-22,January 2025,Wednesday,M1,Torno CNC,Manhã,Pedro Santos,159.0,160,0.0,Sem parada,79.8,0.99375,Ótimo,0.44755244755244755,1
2025-01-02,January 2025,Thursday,M4,Injetora,Noite,Maria Lima,189.0,200,0.0,Sem parada,98.1,0.945,Ótimo,0.6573426573426573,1
2025-06-13,June 2025,Friday,M1,Torno CNC,Tarde,Pedro Santos,181.0,160,0.0,Sem parada,66.3,1.0,Ótimo,0.6013986013986014,6
2025-02-11,February 2025,Tuesday,M1,Torno CNC,Noite,Maria Lima,159.0,160,0.0,Sem parada,84.0,0.99375,Ótimo,0.44755244755244755,2
2025-06-25,June 2025,Wednesday,M3,Prensa Hidráulica,Noite,João Pereira,129.0,140,0.0,Sem parada,96.5,0.9214285714285714,Ótimo,0.23776223776223776,6
2025-05-09,May 2025,Friday,M3,Prensa Hidráulica,Noite,Maria Lima,137.0,140,0.0,Sem parada,88.8,0.9785714285714285,Ótimo,0.2937062937062937,5
2025-01-22,January 2025,Wednesday,M2,Fresadora,Tarde,Pedro Santos,172.0,180,0.0,Sem parada,79.0,0.9555555555555556,Ótimo,0.5384615384615384,1
2025-01-03,January 2025,Friday,M3,Prensa Hidráulica,Tarde,João Pereira,110.0,140,0.0,Sem parada,94.1,0.7857142857142857,Normal,0.1048951048951049,1
2025-03-11,March 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,129.0,120,0.0,Sem parada,73.0,1.0,Ótimo,0.23776223776223776,3
2025-04-08,April 2025,Tuesday,M4,Injetora,Tarde,Carlos Silva,205.0,200,0.0,Sem parada,96.5,1.0,Ótimo,0.7692307692307693,4
2025-05-12,May 2025,Monday,M2,Fresadora,Manhã,Carlos Silva,188.0,180,0.0,Sem parada,76.1,1.0,Ótimo,0.6503496503496503,5
2025-02-13,February 2025,Thursday,M2,Fresadora,Tarde,João Pereira,183.0,180,0.0,Sem parada,82.2,1.0,Ótimo,0.6153846153846154,2
2025-06-03,June 2025,Tuesday,M2,Fresadora,Tarde,Ana Souza,181.0,180,0.0,Sem parada,87.8,1.0,Ótimo,0.6013986013986014,6
2025-06-26,June 2025,Thursday,M5,Solda Robotica,Manhã,Pedro Santos,111.0,120,0.0,Sem parada,72.6,0.925,Ótimo,0.11188811188811189,6
2025-03-05,March 2025,Wednesday,M5,Solda Robotica,Manhã,João Pereira,134.0,120,0.0,Sem parada,69.0,1.0,Ótimo,0.2727272727272727,3
2025-06-17,June 2025,Tuesday,M1,Torno CNC,Manhã,Pedro Santos,156.0,160,0.0,Sem parada,81.6,0.975,Ótimo,0.42657342657342656,6
2025-02-28,February 2025,Friday,M4,Injetora,Manhã,Pedro Santos,203.0,200,0.0,Sem parada,93.5,1.0,Ótimo,0.7552447552447552,2
2025-06-04,June 2025,Wednesday,M4,Injetora,Manhã,Pedro Santos,217.0,200,0.0,Sem parada,106.6,1.0,Ótimo,0.8531468531468531,6
2025-04-24,April 2025,Thursday,M2,Fresadora,Manhã,Ana Souza,178.0,180,0.0,Sem parada,89.1,0.9888888888888889,Ótimo,0.5804195804195804,4
2025-04-18,April 2025,Friday,M2,Fresadora,Manhã,João Pereira,192.0,180,0.0,Sem parada,81.9,1.0,Ótimo,0.6783216783216783,4
2025-05-13,May 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,155.0,180,0.0,Sem parada,80.4,0.8611111111111112,Ótimo,0.4195804195804196,5
2025-05-22,May 2025,Thursday,M5,Solda Robotica,Manhã,Maria Lima,136.0,120,0.0,Sem parada,65.7,1.0,Ótimo,0.2867132867132867,5
2025-05-29,May 2025,Thursday,M5,Solda Robotica,Noite,Maria Lima,128.0,120,0.0,Sem parada,72.3,1.0,Ótimo,0.23076923076923078,5
2025-05-01,May 2025,Thursday,M4,Injetora,Tarde,Carlos Silva,150.0,200,54.0,Setup de máquina,98.1,0.75,Normal,0.38461538461538464,5
2025-06-13,June 2025,Friday,M4,Injetora,Tarde,Ana Souza,223.0,200,0.0,Sem parada,104.3,1.0,Ótimo,0.8951048951048951,6
2025-03-17,March 2025,Monday,M2,Fresadora,Noite,Pedro Santos,177.0,180,0.0,Sem parada,91.9,0.9833333333333333,Ótimo,0.5734265734265734,3
2025-01-15,January 2025,Wednesday,M4,Injetora,Tarde,João Pereira,190.0,200,27.0,Manutenção preventiva,98.0,0.95,Ótimo,0.6643356643356644,1
2025-03-31,March 2025,Monday,M4,Injetora,Noite,Ana Souza,193.0,200,38.0,Manutenção preventiva,97.5,0.965,Ótimo,0.6853146853146853,3
2025-04-22,April 2025,Tuesday,M1,Torno CNC,Tarde,Carlos Silva,162.0,160,0.0,Sem parada,117.5,1.0,Ótimo,0.46853146853146854,4
2025-03-18,March 2025,Tuesday,M4,Injetora,Noite,Maria Lima,198.0,200,0.0,Sem parada,97.3,0.99,Ótimo,0.7202797202797203,3
2025-06-02,June 2025,Monday,M4,Injetora,Manhã,João Pereira,218.0,200,0.0,Sem parada,102.2,1.0,Ótimo,0.8601398601398601,6
2025-03-24,March 2025,Monday,M3,Prensa Hidráulica,Tarde,Maria Lima,138.0,140,28.0,Falha mecânica,96.9,0.9857142857142858,Ótimo,0.3006993006993007,3
2025-03-26,March 2025,Wednesday,M5,Solda Robotica,Tarde,Ana Souza,102.0,120,33.0,Setup de máquina,77.1,0.85,Ótimo,0.04895104895104895,3
2025-01-15,January 2025,Wednesday,M1,Torno CNC,Noite,Pedro Santos,159.0,160,0.0,Sem parada,75.6,0.99375,Ótimo,0.44755244755244755,1
2025-06-16,June 2025,Monday,M3,Prensa Hidráulica,Noite,Ana Souza,147.0,140,0.0,Sem parada,90.6,1.0,Ótimo,0.36363636363636365,6
2025-06-10,June 2025,Tuesday,M4,Injetora,Tarde,Maria Lima,202.0,200,0.0,Sem parada,91.9,1.0,Ótimo,0.7482517482517482,6
2025-02-17,February 2025,Monday,M5,Solda Robotica,Noite,Ana Souza,116.0,120,0.0,Sem parada,72.1,0.9666666666666667,Ótimo,0.14685314685314685,2
2025-04-16,April 2025,Wednesday,M4,Injetora,Tarde,Ana Souza,205.0,200,0.0,Sem parada,92.6,1.0,Ótimo,0.7692307692307693,4
2025-04-28,April 2025,Monday,M2,Fresadora,Noite,Carlos Silva,188.0,180,0.0,Sem parada,89.8,1.0,Ótimo,0.6503496503496503,4
2025-05-30,May 2025,Friday,M3,Prensa Hidráulica,Tarde,Carlos Silva,143.0,140,0.0,Sem parada,85.1,1.0,Ótimo,0.3356643356643357,5
2025-01-09,January 2025,Thursday,M5,Solda Robotica,Tarde,Pedro Santos,124.0,120,0.0,Sem parada,72.6,1.0,Ótimo,0.20279720279720279,1
2025-05-15,May 2025,Thursday,M2,Fresadora,Noite,Maria Lima,182.0,180,0.0,Sem parada,74.3,1.0,Ótimo,0.6083916083916084,5
2025-05-15,May 2025,Thursday,M2,Fresadora,Manhã,Ana Souza,172.0,180,0.0,Sem parada,91.9,0.9555555555555556,Ótimo,0.5384615384615384,5
2025-02-25,February 2025,Tuesday,M1,Torno CNC,Tarde,Ana Souza,161.0,160,0.0,Sem parada,74.7,1.0,Ótimo,0.46153846153846156,2
2025-06-10,June 2025,Tuesday,M1,Torno CNC,Noite,Carlos Silva,137.0,160,0.0,Sem parada,80.3,0.85625,Ótimo,0.2937062937062937,6
2025-04-17,April 2025,Thursday,M2,Fresadora,Manhã,Ana Souza,191.0,180,0.0,Sem parada,83.7,1.0,Ótimo,0.6713286713286714,4
2025-01-06,January 2025,Monday,M3,Prensa Hidráulica,Noite,João Pereira,161.0,140,0.0,Sem parada,90.9,1.0,Ótimo,0.46153846153846156,1
2025-01-15,January 2025,Wednesday,M1,Torno CNC,Tarde,João Pereira,169.0,160,0.0,Sem parada,78.1,1.0,Ótimo,0.5174825174825175,1
2025-02-06,February 2025,Thursday,M5,Solda Robotica,Tarde,Pedro Santos,122.0,120,0.0,Sem parada,67.6,1.0,Ótimo,0.1888111888111888,2
2025-06-25,June 2025,Wednesday,M2,Fresadora,Manhã,Carlos Silva,181.0,180,0.0,Sem parada,95.2,1.0,Ótimo,0.6013986013986014,6
2025-01-20,January 2025,Monday,M5,Solda Robotica,Manhã,Carlos Silva,123.0,120,0.0,Sem parada,66.3,1.0,Ótimo,0.1958041958041958,1
2025-06-20,June 2025,Friday,M2,Fresadora,Manhã,Maria Lima,190.0,180,0.0,Sem parada,88.0,1.0,Ótimo,0.6643356643356644,6
2025-04-15,April 2025,Tuesday,M5,Solda Robotica,Manhã,Ana Souza,135.0,120,0.0,Sem parada,70.5,1.0,Ótimo,0.27972027972027974,4
2025-06-06,June 2025,Friday,M5,Solda Robotica,Noite,Carlos Silva,128.0,120,0.0,Sem parada,70.7,1.0,Ótimo,0.23076923076923078,6
2025-01-01,January 2025,Wednesday,M3,Prensa Hidráulica,Noite,Ana Souza,128.0,140,0.0,Sem parada,91.6,0.9142857142857143,Ótimo,0.23076923076923078,1
2025-04-04,April 2025,Friday,M4,Injetora,Manhã,Carlos Silva,187.0,200,38.0,Falha mecânica,92.5,0.935,Ótimo,0.6433566433566433,4
2025-06-11,June 2025,Wednesday,M5,Solda Robotica,Noite,Ana Souza,131.0,120,0.0,Sem parada,76.9,1.0,Ótimo,0.2517482517482518,6
2025-04-09,April 2025,Wednesday,M4,Injetora,Tarde,Maria Lima,238.0,200,0.0,Sem parada,98.9,1.0,Ótimo,1.0,4
2025-02-12,February 2025,Wednesday,M1,Torno CNC,Noite,João Pereira,162.0,160,0.0,Sem parada,75.2,1.0,Ótimo,0.46853146853146854,2
2025-01-23,January 2025,Thursday,M5,Solda Robotica,Tarde,João Pereira,114.0,120,0.0,Sem parada,65.7,0.95,Ótimo,0.13286713286713286,1
2025-05-05,May 2025,Monday,M3,Prensa Hidráulica,Tarde,Maria Lima,132.0,140,0.0,Sem parada,94.3,0.9428571428571428,Ótimo,0.25874125874125875,5
2025-03-25,March 2025,Tuesday,M4,Injetora,Noite,João Pereira,197.0,200,0.0,Sem parada,98.4,0.985,Ótimo,0.7132867132867133,3
2025-06-12,June 2025,Thursday,M2,Fresadora,Tarde,Carlos Silva,166.0,180,0.0,Sem parada,77.0,0.9222222222222223,Ótimo,0.4965034965034965,6
2025-03-24,March 2025,Monday,M4,Injetora,Tarde,Maria Lima,226.0,200,0.0,Sem parada,98.7,1.0,Ótimo,0.916083916083916,3
2025-05-29,May 2025,Thursday,M2,Fresadora,Noite,João Pereira,174.0,180,0.0,Sem parada,88.6,0.9666666666666667,Ótimo,0.5524475524475524,5
2025-06-19,June 2025,Thursday,M5,Solda Robotica,Manhã,Pedro Santos,121.0,120,0.0,Sem parada,71.8,1.0,Ótimo,0.18181818181818182,6
2025-02-27,February 2025,Thursday,M3,Prensa Hidráulica,Noite,Carlos Silva,140.0,140,0.0,Sem parada,86.2,1.0,Ótimo,0.3146853146853147,2
2025-02-03,February 2025,Monday,M1,Torno CNC,Manhã,Pedro Santos,155.0,160,0.0,Sem parada,80.8,0.96875,Ótimo,0.4195804195804196,2
2025-06-03,June 2025,Tuesday,M5,Solda Robotica,Noite,Pedro Santos,108.0,120,0.0,Sem parada,75.7,0.9,Ótimo,0.09090909090909091,6
2025-01-24,January 2025,Friday,M3,Prensa Hidráulica,Tarde,João Pereira,130.0,140,5.0,Falta de insumo,81.0,0.9285714285714286,Ótimo,0.24475524475524477,1
2025-05-05,May 2025,Monday,M1,Torno CNC,Tarde,Pedro Santos,149.0,160,0.0,Sem parada,71.7,0.93125,Ótimo,0.3776223776223776,5
2025-05-14,May 2025,Wednesday,M5,Solda Robotica,Tarde,Ana Souza,111.0,120,0.0,Sem parada,66.7,0.925,Ótimo,0.11188811188811189,5
2025-01-15,January 2025,Wednesday,M1,Torno CNC,Manhã,Carlos Silva,149.0,160,0.0,Sem parada,72.2,0.93125,Ótimo,0.3776223776223776,1
2025-02-13,February 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,149.0,140,34.0,Falha mecânica,84.6,1.0,Ótimo,0.3776223776223776,2
2025-02-28,February 2025,Friday,M4,Injetora,Tarde,João Pereira,202.0,200,0.0,Sem parada,94.2,1.0,Ótimo,0.7482517482517482,2
2025-06-27,June 2025,Friday,M5,Solda Robotica,Manhã,Carlos Silva,110.0,120,0.0,Sem parada,68.0,0.9166666666666666,Ótimo,0.1048951048951049,6
2025-06-19,June 2025,Thursday,M3,Prensa Hidráulica,Manhã,Não informado,126.0,140,8.0,Setup de máquina,89.8,0.9,Ótimo,0.21678321678321677,6
2025-02-20,February 2025,Thursday,M4,Injetora,Tarde,Maria Lima,215.0,200,0.0,Sem parada,80.5,1.0,Ótimo,0.8391608391608392,2
2025-03-27,March 2025,Thursday,M5,Solda Robotica,Tarde,Maria Lima,133.0,120,0.0,Sem parada,68.7,1.0,Ótimo,0.26573426573426573,3
2025-02-14,February 2025,Friday,M3,Prensa Hidráulica,Noite,Pedro Santos,134.0,140,0.0,Sem parada,77.9,0.9571428571428572,Ótimo,0.2727272727272727,2
2025-06-12,June 2025,Thursday,M5,Solda Robotica,Noite,João Pereira,121.0,120,11.0,Falta de insumo,67.3,1.0,Ótimo,0.18181818181818182,6
2025-04-21,April 2025,Monday,M1,Torno CNC,Tarde,Ana Souza,166.0,160,0.0,Sem parada,72.4,1.0,Ótimo,0.4965034965034965,4
2025-01-14,January 2025,Tuesday,M4,Injetora,Noite,Ana Souza,190.0,200,0.0,Sem parada,99.2,0.95,Ótimo,0.6643356643356644,1
2025-06-04,June 2025,Wednesday,M1,Torno CNC,Tarde,Maria Lima,162.0,160,0.0,Sem parada,69.9,1.0,Ótimo,0.46853146853146854,6
2025-06-24,June 2025,Tuesday,M2,Fresadora,Tarde,João Pereira,162.0,180,0.0,Sem parada,73.4,0.9,Ótimo,0.46853146853146854,6
2025-02-06,February 2025,Thursday,M5,Solda Robotica,Manhã,Pedro Santos,115.0,120,0.0,Sem parada,68.5,0.9583333333333334,Ótimo,0.13986013986013987,2
2025-03-31,March 2025,Monday,M4,Injetora,Manhã,Maria Lima,180.0,200,0.0,Sem parada,95.7,0.9,Ótimo,0.5944055944055944,3
2025-06-19,June 2025,Thursday,M1,Torno CNC,Tarde,Pedro Santos,156.0,160,0.0,Sem parada,78.7,0.975,Ótimo,0.42657342657342656,6
2025-03-03,March 2025,Monday,M5,Solda Robotica,Noite,Ana Souza,114.0,120,0.0,Sem parada,69.1,0.95,Ótimo,0.13286713286713286,3
